,MDF,MS12,MS22,LamS1H,LamS2H,LamSPH,LamS,LamSP,vS,YRD,YRC,YRA11,YRA12,YRA13,YRA21,YRA22,YRA23,YRB11,YRB12,YRB13,YRB21,YRB22,YRB23,mh1,mh2,mv3,mv2,mv1,mS1,mS2,mCha,mChi1,mChi2,XV11,XV12,XV21,XV22,XU11,XU12,XU21,XU22,vevSM,Omega,PSI,PSD,NSI,NSD,T,S,U,mueg,taumug,sv,ZH11,ZH12,ZH21,ZH22,BRh1gg,BRh2gg
437,110.8262917973262,77243503.49520688,77243503.49520688,0.00025662215194817987,0.00025662215194817987,0.017968155359903933,0.0,0.013943797404313485,191.23019652107982,0.007281880107053544,0.4242776208215627,0.0,0.0009549117464222056,0.15540946362779928,0.0,0.001683298628699861,0.017021595226095664,5.756745740648356e-05,8.655224193854558e-06,-0.00011459584846284604,-0.0006104128993815737,-0.000467374153376412,0.0006657374134471721,21.5200105,125.046562,5.08873898e-11,8.71673951e-12,1.0323394300000002e-19,8788.82874,8788.82874,110.82629,57.3658214,110.836087,0.008043130550000001,-0.999967654,0.999967654,0.008043130550000001,0.0155387005,-0.999879267,0.999879267,0.0155387005,244.869219,0.123,1.102e-07,3.092e-10,1.034e-07,2.3640000000000003e-10,0.05876766059999999,0.17675101,0.00630622233,0.0,8.30246973e-20,1.06e-30,0.055536469000000005,-0.998456659,-0.998456659,-0.055536469000000005,0.0,0.00187827754
438,1157.0321060993767,67545645.33451055,67545645.33451055,0.00018333559224754405,0.00018333559224754405,0.004094015974046681,0.0,0.03127773666391141,8128.853384708708,0.05982017997527104,0.25399958874200673,0.0,0.14952667917544846,0.013183177050981465,0.0,0.009938323359594731,0.18915426779656289,-6.576317515844363e-09,-3.755839306222944e-09,1.0621885198930542e-08,-8.416177960327332e-09,-3.977578435660922e-08,-4.1312437531775923e-08,124.732227,1437.64069,5.08255124e-11,8.64027302e-12,3.05783814e-19,8218.616090000001,8218.616090000001,1157.0321,1156.95384,1460.08011,0.999818219,-0.019066433400000003,0.019066433400000003,0.999818219,0.999885851,-0.0151090856,0.0151090856,0.999885851,244.874419,0.126,0.0001701,1.867e-10,0.007417,1.427e-10,4.8548970700000005e-06,5.63844652e-06,5.87651421e-05,0.0,3.8397367e-17,1.81e-26,0.999992108,-0.00397288987,0.00397288987,0.999992108,0.002827528,0.0
439,1080.1808912457643,6712859.768586967,6712859.768586967,0.08418050085426508,0.08418050085426508,0.0028780335739974922,0.0,0.30742983685253256,18504.83874643729,0.01435705226816326,0.1156185444632781,0.0,0.04161730479495409,0.00029988600407293683,0.0,0.08427702036372711,0.13575551414087392,-3.004214700069213e-09,9.740892417944792e-08,1.5087830168025223e-07,-1.2369394550326236e-08,-6.017574580764233e-08,-5.932879028919009e-08,124.855476,10260.259,4.98906252e-11,8.68198259e-12,4.10509746e-19,2591.40573,2591.40573,1080.1809,1080.17793,1512.86087,0.999994382,-0.0033520859600000004,0.0033520859600000004,0.999994382,0.999997136,-0.00239338547,0.00239338547,0.999997136,244.874425,0.11,0.0001702,3.096e-13,0.007421,2.367e-13,9.42701462e-09,1.92646818e-07,6.751143140000003e-05,0.0,1.44475086e-14,2.07e-26,0.999999992,-0.000123900275,0.000123900275,0.999999992,0.0028269967,0.0
440,914.7609371747533,2454153.54577664,2454153.54577664,0.012650353467431636,0.012650353467431636,0.007328367221992827,0.0,0.017557827823423015,288.13719178295037,0.0002940664120449403,0.8699608472093852,0.0,0.00035724493068133354,0.0001004624872272134,0.0,0.0010611959026996848,0.0005839445078201018,0.0015164206421822686,0.011319596759244977,0.011450130082288418,-0.0006590269812703503,-0.003927916797207581,-0.003684719559995768,37.931670200000006,124.93531000000002,5.02345172e-11,8.76138993e-12,2.72605299e-19,1566.69485,1566.69485,914.76094,177.24909499999995,914.760941,1.1206096300000003e-05,-1.0,1.0,1.1206096300000003e-05,5.783329510000001e-05,-0.999999998,0.999999998,5.783329510000001e-05,244.869973,0.12,1.7e-08,1.048e-19,1.75e-08,8.014e-20,0.0517495223,0.121016555,-0.00234736591,0.0,2.13842458e-22,2.69e-31,0.0365141606,-0.999333136,-0.999333136,-0.0365141606,0.000232014226,0.00257334579
441,339.39274994236507,5109426.628474363,5109426.628474363,0.006127370467308164,0.006127370467308164,0.08124026139383929,0.0,0.04238331053515297,231.85837693172385,0.4429090229237152,0.5441826781271236,0.0,0.17469587742257814,0.10938871357090844,0.0,0.9954516750235541,0.34965941104651377,-1.0641458889836758e-08,-7.328956340018558e-08,-6.706894457582525e-08,1.3737731179346224e-09,1.2504458060389746e-08,1.2311226289355821e-08,28.9215584,130.506249,5.03369298e-11,8.52586029e-12,2.09081188e-19,2260.44471,2260.44471,339.39275,86.87619699999998,348.5413220000001,0.0601620228,-0.998188625,0.998188625,0.0601620228,0.235030481,-0.971988,0.971988,0.235030481,244.86953,0.13699999999999998,2.374e-06,2.666e-05,1.777e-06,2.038e-05,0.0494143555,0.142551966,-0.00104800839,0.0,5.93350629e-11,6.18e-27,0.298391361,-0.954443605,-0.954443605,-0.298391361,0.00013270092699999998,0.000199931534
442,1971.0076072131321,3983581.784682309,3983581.784682309,0.02866546846464158,0.02866546846464158,0.08188438437585059,0.0,0.057157729830477476,557.7365359395187,0.0065630912338810075,0.08274379203314866,0.0,0.00034442289014906057,0.029965464204566056,0.0,0.1691594501955476,0.1418127420742982,-9.22491134338405e-07,-9.02736388950343e-06,-1.0987664919147658e-05,-2.541832075848793e-07,-1.9667165355249907e-07,3.035733841869289e-07,73.8130743,167.098409,4.9118788e-11,8.67769996e-12,3.9447258700000005e-19,1996.10652,1996.10652,1971.0076,32.6324325,1971.00793,9.54826168e-06,-1.0,1.0,9.54826168e-06,0.000576717545,-0.999999834,0.999999834,0.000576717545,244.871946,0.105,1.695e-09,1.068e-15,1.739e-09,8.165e-16,0.025129698,0.034530483,-0.00127509602,0.0,3.71770615e-14,1.14e-34,0.740757105,-0.671772961,0.671772961,0.740757105,0.0006596478440000001,0.0
443,5866.774058001133,6021170.510477393,6021170.510477393,0.028680623109003663,0.028680623109003663,0.00011226123531578667,0.0,0.03598043575659413,309.76736409341,0.2593381251646372,0.9067365715591394,0.0,0.00047328815081038223,0.14045776162785156,0.0,0.04885834505417872,0.0005383888981244116,-2.4791793745167283e-09,-1.2119220362505934e-08,-1.2399557702733228e-08,-4.62203837494605e-09,-4.674488926848933e-09,5.7561911376793575e-09,58.7582009,124.860283,4.9304984999999996e-11,8.554485520000001e-12,2.7664073e-19,2453.98255,2453.98255,5866.7741,198.604486,5866.94614,0.000259396725,-0.999999966,0.999999966,0.000259396725,0.007662576099999999,-0.999970642,0.999970642,0.007662576099999999,244.871115,0.13,1.784e-12,3.483e-11,2.416e-12,2.663e-11,0.0405579702,0.0752463295,-0.0022918686,0.0,1.87221901e-20,2.66e-31,0.000701570978,-0.999999754,-0.999999754,-0.000701570978,0.000591582349,0.00281629755
444,1137.3235253974285,2318287.909617914,2318287.909617914,0.024641609817723842,0.024641609817723842,0.0001887901999665621,0.0,0.06081104559438377,14494.659038254278,0.3303257466179595,0.2591908771433116,0.0,0.01833998745967433,0.0009081247866571088,0.0,0.4969434079220962,0.0012164347811901856,-4.8836992708058696e-08,-2.531656014228652e-07,-2.1331884690008453e-07,1.740589015410662e-09,9.297129900386602e-09,7.941573978265213e-09,124.861806,3574.36781,5.05198609e-11,8.98571986e-12,5.48041557e-20,1522.83509,1522.83509,1137.3235,1137.0009,2657.27147,0.999652771,-0.0263502667,0.0263502667,0.999652771,0.999936401,-0.0112780263,0.0112780263,0.999936401,244.874425,0.128,0.0001701,3.282e-09,0.0074150000000000015,2.51e-09,-1.73313654e-05,5.79636059e-05,6.08991118e-05,0.0,1.36003689e-16,1.79e-26,0.999999999,-5.25124988e-05,5.25124988e-05,0.999999999,0.0028266244300000003,0.0
445,1101.8301833808364,62511257.45589886,62511257.45589886,0.0003201767726738397,0.0003201767726738397,0.004056269836491583,0.0,0.3677596642780871,2434.212935491497,0.00030832712841901214,0.7297312121838455,0.0,0.06684419227919419,0.41248622593967854,0.0,0.0002658848866288938,0.03015098923608915,-3.5465216090600036e-06,-2.7436309979360692e-06,4.575015000960042e-06,3.693228815424364e-05,-1.9910926192111267e-05,-0.00011136659874940313,124.851126,1476.18529,5.08875376e-11,8.95144212e-12,2.24510865e-19,7906.40668,7906.40668,1101.8302,1101.8302,1256.04872,0.999999983,-0.00018441176500000005,0.00018441176500000005,0.999999983,0.999999987,-0.000161769563,0.000161769563,0.999999987,244.87442400000003,0.115,5.641e-05,6.005e-47,0.00246,6.005e-47,3.92625658e-07,2.04845826e-07,6.487594170000001e-05,0.0,2.30893926e-15,2.02e-26,0.999999376,-0.00111754527,0.00111754527,0.999999376,0.00282690821,0.0
446,995.5910827956836,1131169.526348134,1131169.526348134,0.0020911343231257715,0.0020911343231257715,0.002632329500370663,0.0,0.014395479049477156,294.1371115733101,0.02341574784983604,0.8228422116545835,0.0,0.14261393515599113,0.026046128574224257,0.0,0.00016727959384329566,0.00035077594321927596,-2.5541401582536256e-09,2.288970817123683e-08,4.53340975555076e-08,-5.371911257763646e-06,-2.668520814610029e-05,-3.04988558795464e-05,35.25539660000001,124.86964,4.98813751e-11,8.43244194e-12,4.49681249e-19,1063.594,1063.594,995.59108,171.138482,995.599587,0.000721333803,-0.99999974,0.99999974,0.000721333803,0.00419632974,-0.999991195,0.999991195,0.00419632974,244.869835,0.138,2.773e-09,2.9520000000000003e-12,2.758e-09,2.2580000000000003e-12,0.0530651421,0.128690742,-0.00227827037,0.0,1.25267375e-14,2.32e-31,0.0132137777,-0.999912694,-0.999912694,-0.0132137777,0.000198975012,0.00279447141
447,757.0529973999518,18379040.78511065,18379040.78511065,0.0023734952595821273,0.0023734952595821273,0.00028289212443436166,0.0,0.05886698867427378,187.95816560819324,0.0006295478880664096,0.6036170329429058,0.0,0.091104363089224,0.023384284728796376,0.0,0.1557710079947216,0.007296077029248243,-4.498359679209535e-05,-0.00023011886402680434,-0.00022658138655924884,2.264832125342443e-05,0.00013076312078627502,0.00013721381261843312,45.6032515,124.85993700000002,5.01869166e-11,8.87502749e-12,4.0202640799999997e-19,4287.0866799999985,4287.0866799999985,757.053,80.22462390000003,757.053008,1.54315546e-05,-1.0,1.0,1.54315546e-05,0.00014562243,-0.999999989,0.999999989,0.00014562243,244.870384,0.107,2.595e-12,4.3900000000000005e-18,2.664e-12,3.356999999999999e-18,0.0478419135,0.101829216,-0.00237808953,0.0,3.35187856e-16,2.91e-31,0.000963722526,-0.999999536,-0.999999536,-0.000963722526,0.00034331206,0.0028286411600000005
448,187.06911685225498,10757632.15710325,10757632.15710325,0.018422176755276208,0.018422176755276208,0.00018377140343037643,0.0,0.2692630849444164,2319.3273447365123,0.7106768764687293,0.010508882275901526,0.0,0.3682974962774435,0.7067988287106972,0.0,0.2683174949158273,0.0506942667312419,-7.685270032432158e-09,-4.0560224521928605e-08,-4.575707047998924e-08,-3.805480291936411e-09,4.140806214216862e-08,7.903321373578209e-08,124.861917,1203.51206,4.9214013500000004e-11,8.72734164e-12,2.92744416e-19,3279.96712,3279.96712,187.06912,14.3858191,224.115073,0.0424371855,-0.999099137,0.999099137,0.0424371855,0.551841149,-0.8339492470000001,0.8339492470000001,0.551841149,244.874425,0.116,3.565e-06,0.0008255000000000001,0.00015340000000000002,0.0006312000000000001,-0.08803264359999999,0.0160440411,0.0135950521,0.0,9.5311413e-12,2.23e-26,0.999999997,-7.28420956e-05,7.28420956e-05,0.999999997,0.00206206929,0.0
449,1149.012151647579,5248091.397972168,5248091.397972168,0.05067473406589066,0.05067473406589066,0.0013993965488915225,0.0,0.2151581016893186,14598.807831025766,0.5895808387675492,0.13635154086927068,0.0,0.007903763182317681,0.020231429613664132,0.0,0.007562194561301712,0.3576424467694336,-3.019065021995288e-09,-2.4743631660720365e-09,4.076923423005385e-09,6.767350030087701e-11,-3.3836700603624383e-10,-7.148894110721072e-10,124.859761,6771.677229999998,4.93757173e-11,8.39746329e-12,2.37039414e-19,2291.2029,2291.2029,1149.0122,1140.318,1418.27716,0.978447179,-0.206497259,0.206497259,0.978447179,0.985907219,-0.167293021,0.167293021,0.985907219,244.874425,0.136,0.00015930000000000002,2.191e-06,0.0069,1.676e-06,-0.000427556768,0.00030811527000000003,6.00939326e-05,0.0,1.14012294e-15,1.71e-26,0.999999994,-0.000109133175,0.000109133175,0.999999994,0.0028265773200000003,0.0
