,BRh1gg,BRh2gg,LamS,LamS1H,LamS2H,LamSP,LamSPH,MDF,MS12,MS22,NSD,NSI,Omega,PSD,PSI,PSI_anal,S,T,U,XU11,XU12,XU21,XU22,XV11,XV12,XV21,XV22,YRA11,YRA12,YRA13,YRA21,YRA22,YRA23,YRB11,YRB12,YRB13,YRB21,YRB22,YRB23,YRC,YRD,ZH11,ZH12,ZH21,ZH22,mCha,mChi1,mChi2,mS1,mS2,mh1,mh2,mn1,mn2,mn3,mueg,mv1,mv2,mv3,sv,taumug,vS,vevSM
398,0.00282032711,0.0,0.0,0.00011968364474203899,0.00011968364474203899,0.1,0.001679633046199156,2446.045562414078,9000000.0,9000000.0,1.875e-15,8.833999999999999e-14,8750.0,2.452e-15,1.007e-13,,6.39404007e-06,6.3445133e-06,1.2880585e-05,0.000708076651,-0.999999749,0.999999749,0.000708076651,1.15964542e-05,-1.0,1.0,1.15964542e-05,0.0,0.058354293634961835,0.00012851654490149324,0.0,0.0020382209404486862,0.016240489967491972,-4.990571730506929e-07,-5.140838691924311e-10,1.1670751574263913e-06,-3.1152722136714608e-06,-1.4896943376557281e-05,-1.5118748802276654e-05,0.1,0.01,0.999900403,-0.0141132631,0.0141132631,0.999900403,2446.0456,40.059866,2446.04621,3000.0006,3000.0006,124.848776,179.162391,,,,0.0,5.1764391899999985e-19,8.67673295e-12,5.0562341499999996e-11,7.299999999999998e-36,3.21475191e-20,566.5322048949766,244.87442400000003
399,0.0,0.0027932505100000003,0.0,0.0007475155536025628,0.0007475155536025628,0.1,0.008396925729342664,113.86870735488684,9000000.0,9000000.0,3.952e-10,4.2270000000000006e-11,29000.0,5.168e-10,2.664e-11,,0.0454344078,0.0288795199,0.00527849814,0.0155774234,-0.999878665,0.999878665,0.0155774234,0.00241076225,-0.999997094,0.999997094,0.00241076225,0.0,0.003922173500864735,0.4780087788334961,0.0,0.002607201299483921,0.010203999172477954,1.5663432383801883e-06,-2.654370980229916e-06,-7.722989894964152e-06,-0.00011868603949108557,-0.00010235214968600944,0.0001509919890318471,0.1,0.01,0.0544066752,-0.99851886,-0.99851886,-0.0544066752,113.86871,17.622323,113.882197,3000.00374,3000.00374,78.64141550000002,124.972588,,,,0.0,9.92786746e-20,8.66486639e-12,5.04267579e-11,2.48e-32,6.81211063e-16,249.2468038138612,244.872206
400,0.00282457822,0.0,0.0,0.01667325839885253,0.01667325839885253,0.1,0.02404400908097485,4372.438459388932,9000000.0,9000000.0,1.935e-16,2.55e-13,5200.0,2.531e-16,2.553e-13,,2.52384985e-05,4.84376246e-05,3.478865650000001e-06,0.00039842752,-0.999999921,0.999999921,0.00039842752,3.10447755e-05,-1.0,1.0,3.10447755e-05,0.0,0.25710039798725753,0.00020040941254084198,0.0,0.2378408150715595,0.5260509435577341,-3.660092600335274e-09,4.11373872833313e-08,7.03228561533646e-08,-1.2401339071049466e-08,-6.053695743489804e-08,-5.440135451374488e-08,0.1,0.01,0.999924354,-0.0122998612,0.0122998612,0.999924354,4372.4385,340.69276,4372.43884,3000.08331,3000.08331,123.456671,1523.73897,,,,0.0,2.2720601e-19,8.80501335e-12,5.08615901e-11,1.9699999999999998e-36,7.12921069e-14,4818.123561220102,244.874364
401,0.0,0.0017729582100000003,0.0,0.000721008694317604,0.000721008694317604,0.1,0.019047755484880517,1207.0927977099388,9000000.0,9000000.0,2.5919999999999998e-14,4.02e-10,37200.0,3.39e-14,3.961e-10,,0.13830008400000002,0.0545253418,-0.00214834535,0.0014344799,-0.999998971,0.999998971,0.0014344799,8.5867174e-06,-1.0,1.0,8.5867174e-06,0.0,0.01337513807672268,0.00038508361819648883,0.0,0.004946865182421387,0.05951443455894725,-1.5046657915502558e-05,-3.2979713456433776e-06,2.776725584863603e-05,-5.431156888813908e-06,-2.660213313891216e-05,-2.3422751277614606e-05,0.1,0.01,0.032714061,-0.999464752,-0.999464752,-0.032714061,1207.0928,7.22559079,1207.09404,3000.0036,3000.0036,32.071561100000004,124.921983,,,,0.0,3.28768472e-19,8.88570955e-12,4.91389583e-11,2.71e-37,5.7565544599999994e-18,102.1853925347956,244.869678
402,0.0,0.00183262513,0.0,0.0052672503536068714,0.0052672503536068714,0.1,0.016830069658977664,1100.1267790523075,9000000.0,9000000.0,3.995e-14,1.7159999999999998e-10,42100.0,5.225e-14,1.704e-10,,0.106438263,0.0488685265,-0.00244985878,0.00157402752,-0.999998761,0.999998761,0.00157402752,1.40359122e-05,-1.0,1.0,1.40359122e-05,0.0,0.3231964338106012,0.0915224810699994,0.0,0.049835651701216746,0.010393210001429577,-9.07790612444918e-06,-4.796952983147109e-05,-4.8910750968771507e-05,5.55368324077546e-05,0.0003083868966949,0.0003207459794791347,0.1,0.01,0.0417306177,-0.999128898,-0.999128898,-0.0417306177,1100.1268,9.81004651,1100.12816,3000.02632,3000.02632,43.598906,124.955423,,,,0.0,4.900534510000001e-19,8.46023452e-12,5.07573754e-11,6.569999999999998e-37,6.500893269999999e-14,138.73517972761954,244.870274
403,0.0028324248600000005,0.0,0.0,0.022928297889451752,0.022928297889451752,0.1,0.0036546354928218326,468.0912233571634,9000000.0,9000000.0,8.533e-13,0.007404000000000002,0.0223,1.116e-12,0.0001698,,6.22276295e-07,3.4608052e-07,0.000361631713,0.999995993,-0.00283079451,0.00283079451,0.999995993,0.999990758,-0.00429939443,0.00429939443,0.999990758,0.0,0.001391233100146781,0.0001546554984004066,0.0,0.5676227550313669,0.003382707531994041,-4.852083422970162e-05,-0.0002575837054211793,-0.00021245633903458751,1.0939370885979626e-07,6.24467187675616e-07,5.312543294776064e-07,0.1,0.01,0.999999603,-0.0008914872870000002,0.0008914872870000002,0.999999603,468.09122,468.088769,710.934254,3000.11457,3000.11457,124.829822,3179.37925,,,,0.0,9.000949009999998e-20,8.970822490000001e-12,4.94810446e-11,1.09e-25,5.13939379e-16,10054.076312302535,244.87442400000003
404,0.00283232973,0.0,0.0,0.00033598000237227544,0.00033598000237227544,0.1,0.0010121328250805963,456.9301438963684,9000000.0,9000000.0,5.973e-15,0.007403,0.0212,7.812e-15,0.0001698,,1.76898823e-07,4.99467046e-09,0.0003796543100000001,0.999999973,-0.000231449101,0.000231449101,0.999999973,0.999999535,-0.000964696012,0.000964696012,0.999999535,0.0,0.022019462647911683,0.00016922048648489489,0.0,0.004722054356381001,0.00011478960100847084,1.293065506502566e-05,6.920545402005976e-05,6.0398792524996116e-05,-6.106084805878287e-05,-0.0003233147803882958,-0.00028078410827533267,0.1,0.01,0.999999996,-9.20395888e-05,9.20395888e-05,0.999999996,456.93014000000005,456.92994,1904.51672,3000.00168,3000.00168,124.85948700000002,8517.25402,,,,0.0,1.41065271e-19,8.97885323e-12,4.967790670000001e-11,1.15e-25,2.5676412e-21,26933.921687430102,244.874425
405,0.00283193678,0.0,0.0,0.00036889832793544723,0.00036889832793544723,0.1,0.00021379006170374083,485.0859948376177,9000000.0,9000000.0,1.405e-12,3.977e-13,1010000.0,1.837e-12,1.3330000000000002e-14,,8.965421910000002e-07,1.75136752e-08,0.000336570187,0.00378627213,-0.999992832,0.999992832,0.00378627213,0.000905970846,-0.99999959,0.99999959,0.000905970846,0.0,0.04384185574384402,0.0011038237483528813,0.0,0.001327551469336685,0.002243116266133789,-2.02757946504903e-08,1.6745390912479363e-06,2.359988177599256e-06,-1.3915509795839752e-05,-6.802431470567619e-05,-5.99341734398728e-05,0.1,0.01,0.999999943,-0.00033851396,0.00033851396,0.999999943,485.08599,116.070306,485.089268,3000.00184,3000.00184,124.861831,519.085724,,,,0.0,1.1388468500000002e-19,8.60232234e-12,4.96835568e-11,3.09e-34,3.61639862e-19,1641.4931242271505,244.874425
406,0.00283456278,0.0,0.0,0.019349386026724057,0.019349386026724057,0.1,0.008149108836019095,391.2747622910794,9000000.0,9000000.0,3.833e-15,0.007398,0.0157,5.013e-15,0.00016969999999999998,,2.940781e-07,2.74810757e-07,0.000519197348,0.999999987,-0.000158905086,0.000158905086,0.999999987,0.999999636,-0.000853498539,0.000853498539,0.999999636,0.0,0.007291789691923941,0.07765045361374398,0.0,0.00045738579920461453,0.0002720244815448293,-4.383700628181092e-08,-3.2367860335425386e-07,-4.09700431909152e-07,-8.005155664944231e-06,-2.4750542335987885e-06,1.5425455901930552e-05,0.1,0.01,0.999999775,-0.0006715343520000001,0.0006715343520000001,0.999999775,391.27476,391.274622,2101.58432,3000.09669,3000.09669,124.702355,9398.56961,,,,0.0,5.18445713e-19,8.691186569999999e-12,4.9728262400000004e-11,1.57e-25,4.8193430799999996e-17,29720.879591596382,244.874418
407,0.002836468710000001,0.0,0.0,0.005417022931972357,0.005417022931972357,0.1,0.00028793826131041504,234.9411321798492,9000000.0,9000000.0,8.752e-13,0.007375,0.00578,1.145e-12,0.0001691,,1.17861383e-06,2.67499273e-09,0.00146729795,0.999998961,-0.0014415935199999998,0.0014415935199999998,0.999998961,0.999993649,-0.00356409474,0.00356409474,0.999993649,0.0,0.1493561726867527,0.00021482219571765493,0.0,0.00036032071497078914,0.0016877699706967116,-4.0052006022946303e-08,3.4037800779118996e-08,1.7127624842809895e-07,-8.364150655921735e-06,-3.9729288393896416e-05,-4.121874837040053e-05,0.1,0.01,0.999999996,-8.603382499999999e-05,8.603382499999999e-05,0.999999996,234.94113,234.939882,580.8519769999998,3000.02707,3000.02707,124.861748,2597.63522,,,,0.0,2.3192257e-19,8.57790122e-12,4.9929522499999995e-11,4.35e-25,1.84739525e-19,8214.443809028771,244.874425
408,0.0,0.00283518165,0.0,0.08257447500598346,0.08257447500598346,0.1,0.00016603441290019246,277.2999228459072,9000000.0,9000000.0,9.723e-12,1.9040000000000004e-12,1340000.0,1.272e-11,1.389e-13,,0.117092306,0.0510307631,-0.00143005811,0.006250311360000001,-0.999980467,0.999980467,0.006250311360000001,0.000198716328,-0.99999998,0.99999998,0.000198716328,0.0,0.02354030451671564,0.0008925416921094547,0.0,0.00035461770070637714,0.0005454195025698357,1.049391943598847e-06,5.3926567583011466e-05,8.918298631151963e-05,-0.0009538538197062931,-0.004543843569819918,-0.004821344424251315,0.1,0.01,0.000361172489,-0.999999935,-0.999999935,-0.000361172489,277.29992000000004,8.81620431,277.305331,3000.41258,3000.41258,39.4280104,124.859724,,,,0.0,1.2057731300000002e-19,8.65342489e-12,5.08587121e-11,1.18e-34,7.495958440000001e-20,124.68238736641158,244.870051
409,0.0028350759499999995,0.0,0.0,0.002733230523121714,0.002733230523121714,0.1,0.00012228874080430282,293.4706215103118,9000000.0,9000000.0,7.793000000000001e-11,4.176e-10,77.3,1.0190000000000002e-10,1.001e-11,,1.73764672e-06,1.30907438e-09,0.000930499624,0.0169937968,-0.999855595,0.999855595,0.0169937968,0.0137308953,-0.999905727,0.999905727,0.0137308953,0.0,0.05795807911465541,0.16822239249017687,0.0,0.2336822822489203,0.052536216514238884,-1.2363454113117646e-07,-7.23846792429005e-07,-6.378590964931882e-07,-3.0559455576676685e-08,1.285179925104199e-07,2.344093107063548e-07,0.1,0.01,0.999999996,-9.05487729e-05,9.05487729e-05,0.999999996,293.47062,237.122663,293.485334,3000.01366,3000.01366,124.861911,1060.49796,,,,0.0,1.88169393e-19,8.556352220000001e-12,5.00901772e-11,4.32e-32,7.97931712e-14,3353.5889959748833,244.874425
410,0.00284025611,0.0,0.0,0.0020402407065670835,0.0020402407065670835,0.1,0.00010683889735441707,128.30034245781624,9000000.0,9000000.0,8.885e-15,0.007326000000000002,0.00172,1.162e-14,0.000168,,4.594770529999999e-07,2.21571676e-11,0.00528992059,0.999999997,-7.950102229999999e-05,7.950102229999999e-05,0.999999997,0.99999946,-0.00103887209,0.00103887209,0.99999946,0.0,0.05436639259212762,0.000875142496052591,0.0,0.028712213040692106,0.27879161509888284,-1.8544677595504774e-07,5.892424106608407e-09,3.720774694849815e-07,-5.66961325997625e-08,-3.090144719218374e-07,-2.618455603453036e-07,0.1,0.01,1.0,-1.10372622e-05,1.10372622e-05,1.0,128.30033999999998,128.300271,1676.55256,3000.01019,3000.01019,124.86192,7497.7669700000015,,,,0.0,2.8494456800000003e-19,8.4138394e-12,4.9670008200000006e-11,1.57e-24,1.21108993e-14,23710.0212964948,244.874425
411,0.00283709208,0.0,0.0,0.059849152549106624,0.059849152549106624,0.1,0.0009383605364417193,213.22764253440792,9000000.0,9000000.0,2.6600000000000003e-13,0.007369,0.00478,3.479e-13,0.000169,,9.94172251e-07,2.08587196e-08,0.0017927137699999996,0.99999974,-0.0007215179790000001,0.0007215179790000001,0.99999974,0.99999681,-0.00252580731,0.00252580731,0.99999681,0.0,0.16056604049315212,0.0003178515323405799,0.0,0.0002437105104710189,0.0010215945699376338,-3.773886670706011e-08,5.1259636932450655e-08,1.606169484775449e-07,-1.3880544436197833e-05,-6.639749410238537e-05,-6.257256351665941e-05,0.1,0.01,0.999999976,-0.000217977107,0.000217977107,0.999999976,213.22764,213.227015,746.4428429999998,3000.29905,3000.29905,124.85983,3338.18418,,,,0.0,3.0275496200000003e-19,8.676532619999999e-12,5.0371561499999996e-11,5.290000000000001e-25,4.62396927e-19,10556.264577739646,244.874425
412,0.0,0.00237290121,0.0,0.02804936660669944,0.02804936660669944,0.1,0.010775139182943812,4331.030707213165,9000000.0,9000000.0,1.5590000000000003e-16,1.3000000000000002e-10,87800.0,2.039e-16,1.2709999999999998e-10,,0.139049506,0.0546365162,-0.00218567377,0.000399788113,-0.99999992,0.99999992,0.000399788113,6.591397220000001e-07,-1.0,1.0,6.591397220000001e-07,0.0,0.00020731786472108602,0.03673784342452557,0.0,0.01212582692171844,0.016196737332611757,-1.286859607413508e-06,-3.2394655606334116e-05,-4.376312241596044e-05,-1.5464672474253593e-05,-1.3757751719461435e-05,2.012030453666536e-05,0.1,0.01,0.0182780985,-0.999832942,-0.999832942,-0.0182780985,4331.0307,7.14066847,4331.03105,3000.14015,3000.14015,31.8576854,124.879025,,,,0.0,2.91016348e-19,8.86065485e-12,4.927403270000001e-11,1.98e-38,1.9460900399999998e-19,100.98431364116585,244.869667
413,0.00283024569,0.0,0.0,0.00863572344447375,0.00863572344447375,0.1,0.0015002891464492086,640.5552943820721,9000000.0,9000000.0,7.639999999999999e-12,0.007409999999999998,0.0411,9.992e-12,0.0001699,,3.32601224e-07,5.81618699e-08,0.000192462349,0.999932906,-0.0115837801,0.0115837801,0.999932906,0.999917249,-0.0128644734,0.0128644734,0.999917249,0.0,0.06358406325363253,0.001045558172863588,0.0,0.0008307715476175214,0.005906420402340047,-5.177340675968113e-08,6.734714394775533e-09,1.3277967183987345e-07,-1.0408906806916769e-06,-4.7780802455183124e-06,-4.8039370451142185e-06,0.1,0.01,0.999999933,-0.000365747437,0.000365747437,0.999999933,640.55529,640.54526,711.3745610000002,3000.04315,3000.04315,124.856534,3181.31415,,,,0.0,1.1521209599999998e-19,8.81493747e-12,5.05410935e-11,5.879999999999998e-26,5.95105651e-19,10060.19821892664,244.874425
414,0.00281903647,0.0,0.0,0.004868793832466701,0.004868793832466701,0.1,0.003411505623338365,3991.534003455551,9000000.0,9000000.0,2.9410000000000004e-16,6.122000000000001e-16,534000.0,3.846e-16,1.1880000000000002e-15,,1.5909982500000002e-07,3.0652209000000003e-07,4.93493401e-06,0.0004477296599999999,-0.9999999,0.9999999,0.0004477296599999999,7.89757376e-05,-0.999999997,0.999999997,7.89757376e-05,0.0,0.14221528519836896,0.03505150538474007,0.0,0.0018465590318234321,0.020550999877068297,-1.2673713753078083e-08,-2.693014049832961e-09,2.8233712131854533e-08,-1.4179809162708848e-07,-8.044017150317965e-07,-7.520488544762908e-07,0.1,0.01,0.999999647,-0.000840310574,0.000840310574,0.999999647,3991.534,704.072949,3991.53439,3000.02433,3000.02433,124.833953,3148.71137,,,,0.0,4.33975433e-19,8.73816227e-12,5.0891669e-11,1.1999999999999997e-36,1.48265546e-16,9957.09611227256,244.874423
415,0.00281619877,0.0,0.0,0.001533751770541039,0.001533751770541039,0.1,0.01352169331834248,9895.099120287303,9000000.0,9000000.0,7.209e-18,8.058e-13,2690.0,9.428e-18,7.861e-13,,5.01732293e-05,7.5808015e-05,-9.69261922e-07,0.000175010593,-0.999999985,0.999999985,0.000175010593,1.9889496100000003e-06,-1.0,1.0,1.9889496100000003e-06,0.0,0.9917796711979868,0.007605030929543266,0.0,0.0002525252424970791,0.07683039030181528,-1.4859788354703569e-08,-1.2519502784422425e-08,1.8907201737916244e-08,-3.130765790291697e-07,-1.5184507470978015e-06,-1.3108647766710967e-06,0.1,0.01,0.999754187,-0.0221712672,0.0221712672,0.999754187,9895.0991,112.455213,9895.09925,3000.00766,3000.00766,124.393423,503.031099,,,,0.0,3.7120806e-19,8.77553915e-12,5.09183985e-11,3.1e-36,1.82460986e-17,1590.356864116499,244.874404
