,MDF,MS12,MS22,LamS1H,LamS2H,LamSPH,LamS,LamSP,vS,YRD,YRC,YRA11,YRA12,YRA13,YRA21,YRA22,YRA23,YRB11,YRB12,YRB13,YRB21,YRB22,YRB23,mh1,mh2,mv3,mv2,mv1,mS1,mS2,mCha,mChi1,mChi2,XV11,XV12,XV21,XV22,XU11,XU12,XU21,XU22,vevSM,Omega,PSI,PSD,NSI,NSD,T,S,U,mueg,taumug,sv,ZH11,ZH12,ZH21,ZH22,BRh1gg,BRh2gg,mn1,mn2,mn3,cxxh1,cxxh2,mr,NSI_scalar,NSI_vector,Xenon1T_SI,Dwarfs_bb_sv,R1,R2
288,1342.351325739926,12794512.550312115,12794512.550312115,0.0004796710648396248,0.0004796710648396248,0.0007175738732859606,0.00016519372180151057,2.154594644619876,575.2953291377154,6.566531047799403e-06,2.1343406960119893,0.0,0.0010615588838200646,0.1299755685202166,0.0,-0.0007349678281723188,0.0011441484882583545,-0.00010030760556040548,-0.0002728424698060081,-0.00018071950156561332,0.005568109434782343,0.005401099916735411,-0.006885444616383551,124.861888,844.44941,5.00808117e-11,8.89386697e-12,2.86158596e-19,3576.9438600000003,3576.9438600000003,1342.3513,868.2396140000001,1342.3513,9.41922099e-07,-1.0,1.0,9.41922099e-07,1.45626891e-06,-1.0,1.0,1.45626891e-06,244.874425,0.11900000000000001,1.375e-14,1.552e-26,1.419e-14,1.1870000000000001e-26,4.80589125e-09,2.77700173e-09,4.36947801e-05,0.0,6.49986668e-19,2.4999999999999998e-31,0.9999999890000001,-0.000144928567,0.000144928567,0.9999999890000001,0.0028255920600000002,0.0,4.336808689942018e-19,8.893867361812272e-12,5.008079765156263e-11,0.00021872717148786156,1.5092067629112182,0.9385443601641563,7.111907013601169e-15,1.1704296062836916e-26,7.431462016484212e-10,1.6299390904535744e-25,1.0269003323592472,0.0
289,1407.1282011171832,348045623.4283963,348045623.4283963,0.0020998400338671113,0.0020998400338671113,0.00025542895238795423,0.0014195273443068182,0.2731234369952827,282.67002160030466,-5.915594724807893e-06,0.8866876240506815,0.0,-1.9413766998117842e-05,0.004002316654300463,0.0,-0.00020513677090672436,-0.0018204958585968075,-0.33144753180230385,-0.10399684408376884,0.8431615248339048,-0.9047173754249966,-0.9864923990758822,1.0082064502963926,124.861746,147.726951,4.98962562e-11,8.54971071e-12,3.82445959e-19,18655.9825,18655.9825,1407.1282,177.229249,1407.1282,9.3162179e-08,1.0,-1.0,9.3162179e-08,7.396698349999999e-07,1.0,-1.0,7.396698349999999e-07,244.874425,0.124,8.999e-14,2.9320000000000002e-27,9.261e-14,2.2420000000000003e-27,1.20873389e-07,1.33781809e-07,3.9755680399999994e-05,0.0,1.0180419699999999e-26,4.429999999999999e-31,0.999995977,-0.0028366914299999997,0.0028366914299999997,0.999995977,0.00282529995,0.00164708108,6.133173666733497e-19,8.549710954101338e-12,4.989623656497987e-11,0.001778556825222237,0.6269803094084916,0.934605300024428,1.3124976689744783e-12,3.9960460952667007e-28,1.551843953789631e-10,3.270565939194979e-26,1.0267941712964626,0.5985960013189688
290,269.8862518326365,1736859.9024889672,1736859.9024889672,0.0003550947655680778,0.0003550947655680778,0.00022205082124782818,0.0007646864839471649,0.194028788628516,1962.4562249644198,-3.1827650097119683e-06,0.18660793296383515,0.0,-0.007530721517725461,-0.2214920949501342,0.0,0.15750434393763324,0.02161575203525136,-9.116532076962961e-05,-0.0004908379405896441,-0.00042310071324296337,8.247478804028831e-05,5.2387481711944156e-05,-0.00013296580739387018,124.86188500000002,864.436437,4.9531473600000007e-11,8.72254466e-12,3.92095229e-19,1317.90385,1317.90385,269.88625,258.949496,269.88625,2.4673958399999996e-05,1.0,-1.0,2.4673958399999996e-05,2.5716065100000002e-05,1.0,-1.0,2.5716065100000002e-05,244.874425,0.11900000000000001,1.182e-16,2.798e-23,1.203e-16,2.14e-23,4.9413021e-09,2.84089095e-09,0.0011040094000000001,0.0,8.29202368e-14,1.55e-39,0.9999999890000001,-0.000145843325,0.000145843325,0.9999999890000001,0.0028356000800000003,0.0,0.0,8.722547587086591e-12,4.9531476473738384e-11,1.924422421585596e-05,0.13195173337045532,0.9361632698444986,5.4667000099276494e-17,2.0868809341070706e-21,2.2276156134849422e-10,4.7043118776564236e-26,1.030537530810413,0.0
291,786.6839773685261,15477580.82434538,15477580.82434538,0.00020631176623998545,0.00020631176623998545,0.00030282255396531514,0.010903856613651022,0.12364752337756765,387.85554696782236,2.194321422765843e-06,1.1939154623681127,0.0,0.030600748900795838,0.0002604749302456493,0.0,-0.10042706096668674,-0.1117037750178828,0.0005630161059337631,0.007219156425119999,0.010195235460628352,0.000565711542084329,0.002578683807108081,0.002652624925566044,124.86084699999999,136.38478500000002,4.99494397e-11,8.59305739e-12,5.61262446e-19,3934.1564799999996,3934.1564799999996,786.68398,327.43764100000004,786.68398,2.43152628e-07,-1.0,1.0,2.43152628e-07,5.84185362e-07,-1.0,1.0,5.84185362e-07,244.874425,0.124,5.564e-13,8.091000000000002e-28,5.734e-13,6.187e-28,8.172288990000001e-07,9.440213359999999e-07,0.000127396577,0.0,5.19188885e-15,2.73e-31,0.999954362,-0.0095536981,0.0095536981,0.999954362,0.00282892868,0.00244159394,6.133173666733497e-19,8.59304496955418e-12,4.994942477768609e-11,0.00806547765297427,0.8441871908305698,0.9368717104631148,3.117753335138136e-11,2.073895635896513e-28,2.835685824169864e-10,5.928028046292914e-26,1.028112954745706,0.887344519389796
292,2087.052492187541,44580560.59831841,44580560.59831841,0.002127342848996274,0.002127342848996274,0.000916753050911047,0.23878166670570514,0.11773151538721045,425.79622272380163,-5.032300470113666e-06,1.3174489072171591,0.0,-0.009626367546912505,7.781682954111726e-06,0.0,0.0012279078743468858,0.5643356575245385,-0.0019270909823660642,-0.0018155334402626933,0.002543690633407071,5.185597536723399e-05,0.00026225450258511633,0.00023269334760056,124.85558999999999,146.104746,5.0455117200000005e-11,8.91515285e-12,3.58984198e-19,6676.87238,6676.87238,2087.0525,396.661987,2087.0525,8.23240757e-08,1.0,-1.0,8.23240757e-08,4.3315133200000005e-07,1.0,-1.0,4.3315133200000005e-07,244.87442400000003,0.12300000000000001,5.587000000000001e-12,3.3270000000000003e-28,5.758999999999999e-12,2.544e-28,3.89822056e-06,4.34000388e-06,1.7882798899999997e-05,0.0,1.66762767e-18,2.7799999999999998e-31,0.9998621459999999,-0.016603898,0.016603898,0.9998621459999999,0.00282289739,0.00177724207,0.0,8.915152345815476e-12,5.0455118103588764e-11,0.015467810419329006,0.9314486345365549,0.9373397546305825,1.0170356806630063e-10,4.888646080998349e-29,3.3569645524270303e-10,7.18539769567272e-26,1.0259210128184786,0.6459001984758679
293,900.1725417720621,3737533.3855530433,3737533.3855530433,0.000410294842562741,0.000410294842562741,0.00023566699361221626,0.0002733751195656132,0.23235698123577744,308.2421346192548,0.0007249823590249738,0.9737772951577424,0.0,0.019327708811317987,0.014175825449654237,0.0,-4.006656147684056e-06,-1.3720195127413084e-05,-2.33915337768204e-06,5.67246975661748e-06,1.4056524981274993e-05,0.0047000652042811075,0.04266582574714535,0.046895431124094285,124.861752,148.583416,4.9805571e-11,8.94048307e-12,2.01428831e-19,1933.27331,1933.27331,900.17254,212.244596,900.172549,3.4816241500000004e-05,-0.999999999,0.999999999,3.4816241500000004e-05,0.000147662768,-0.9999999890000001,0.9999999890000001,0.000147662768,244.874425,0.121,1.048e-13,4.296000000000001e-18,1.072e-13,3.285e-18,1.16480117e-07,1.29876604e-07,9.72645597e-05,0.0,2.2952040899999997e-17,2.8e-31,0.99999624,-0.00274233438,0.00274233438,0.99999624,0.0028280814000000002,0.0015755855,6.133173666733497e-19,8.940486853731397e-12,4.98055478428474e-11,0.0018882563093106579,0.6885619314572166,0.935419105994725,1.4678236864524363e-12,6.853070574551674e-19,1.827971857911383e-10,3.881378215494891e-26,1.0278050291516623,0.572612478819894
294,2024.1631205588276,1442299.7979447218,1442299.7979447218,0.07005713050087532,0.07005713050087532,0.000945766767107598,0.009326607003210537,0.0011463989405580204,9660.476708859649,2.615713342339977e-05,0.08484117122507663,0.0,-3.966408447239269e-06,3.981711940876649e-05,0.0,-0.0056205784618594545,0.067711949590388,0.8074298075158345,1.0504403012111134,-0.3365995931325533,-0.0004853356053876423,-0.000667646852019109,0.00014730384433128983,124.64256999999999,327.173034,5.08781612e-11,8.45096936e-12,1.4901424e-19,1201.83203,1201.83203,2024.1631,579.549071,2024.1631,6.97853028e-07,-1.0,1.0,6.97853028e-07,2.43735763e-06,-1.0,1.0,2.43735763e-06,244.874415,0.12300000000000001,4.918e-13,3.03e-25,5.073e-13,2.317e-25,5.83890607e-05,4.47694901e-05,1.7440706100000002e-05,0.0,1.67307229e-17,2.15e-26,0.999700881,-0.0244570664,0.0244570664,0.999700881,0.0028246669399999997,0.0,0.0,8.450977777208237e-12,5.087802941511163e-11,0.0014672226282254253,0.05997382281924304,0.9380392587719086,4.040439017923049e-13,5.344667585010858e-26,4.929732419612097e-10,1.0606450181998229e-25,1.0265641175004496,0.0
295,134.79063096331166,1769971.8423765341,1769971.8423765341,0.007383777088067164,0.007383777088067164,0.0009148367499156091,0.12100608132447326,0.005608662887964131,1970.1515914765776,0.007065451768647845,0.051129329766491184,0.0,-6.537944710188779e-05,2.005490358120715e-06,0.0,0.00028191207425406367,0.08059052593947327,0.00045676979551646796,0.00033611011874510937,-0.000506885630418925,-5.192616361987636e-07,-2.6773363044076526e-06,-2.324057317296212e-06,124.73629,147.652881,5.02894578e-11,8.65869297e-12,2.2309390100000003e-19,1330.48607,1330.48607,134.79063,71.22458590000001,134.79833200000002,0.00665333486,-0.9999778659999999,0.9999778659999999,0.00665333486,0.0125912588,-0.999920727,0.999920727,0.0125912588,244.87442000000001,0.12300000000000001,3.133e-12,1.3000000000000002e-10,6.658e-11,9.941999999999999e-11,7.560920059999999e-05,8.86046592e-05,0.00474133349,0.0,2.17414631e-18,9.48e-32,0.9974846540000001,-0.0708827543,0.0708827543,0.9974846540000001,0.0028410081699999997,0.0005862982480000001,0.0,8.658692805496856e-12,5.0289460990211455e-11,0.002529273828880415,0.036056943291405984,0.9273271524745365,2.6367372734762376e-12,5.320744986375438e-11,6.825954976140755e-11,1.4535518161928768e-26,1.0325029841739914,0.21307741986394327
296,1635.8056159080334,1337676.4506186524,1337676.4506186524,0.008724031064984426,0.008724031064984426,0.00013983190247829846,0.0011777525371111678,0.3263553762799314,331.3473994058105,0.002446941335824423,1.0571261974018746,0.0,0.3835486175731269,1.8565302604989104e-05,0.0,-0.00013986494482733303,1.2147118404538324e-06,-4.048849825380038e-06,-2.0274186186491866e-05,-1.9892920889238724e-05,-0.011029890051637205,-0.05553390375589527,-0.05463131367758271,124.86192199999999,189.290577,4.94754201e-11,9.021928220000001e-12,3.7513454799999995e-19,1156.69273,1156.69273,1635.8056,247.68253900000002,1635.80566,4.0138071200000005e-05,-0.999999999,0.999999999,4.0138071200000005e-05,0.000265089666,-0.999999965,0.999999965,0.000265089666,244.874425,0.121,1.891e-14,4.782e-17,1.85e-14,3.657e-17,1.16429289e-08,1.61775316e-08,2.9414910800000002e-05,0.0,1.1373633999999999e-20,3.5e-31,0.999999843,-0.000560549205,0.000560549205,0.999999843,0.0028243618100000003,0.0,0.0,9.021443749439708e-12,4.94754172485448e-11,0.00041894168496364736,0.7475009584461763,0.9360093381837308,5.118801333101125e-14,6.684479460425304e-18,2.1366125640532836e-10,4.504931120711108e-26,1.0264532246002154,0.0
297,456.9514399418169,9603620.350005444,9603620.350005444,0.0007933575921017103,0.0007933575921017103,0.004137458731941561,0.2560610095089154,0.4720245633930853,203.05234641000823,-0.007931083109737305,0.9622650774166576,0.0,0.14873824271950273,0.0001797159524990326,0.0,0.0006111062315631499,-0.27771414311082915,1.613181460006757e-07,1.389002498440872e-07,-1.780577746393687e-07,-1.3000845656739256e-07,-6.193382899067933e-07,-5.840895541931046e-07,124.81828300000001,139.544243,5.0318744299999996e-11,8.68415045e-12,3.7593919299999995e-19,3098.9747,3098.9747,456.95144000000005,138.161039,456.95371100000006,0.0010000917599999998,0.9999995,-0.9999995,0.0010000917599999998,0.00330768626,0.99999453,-0.99999453,0.00330768626,244.874423,0.11599999999999999,1.902e-11,9.964e-13,1.469e-11,7.619e-13,2.97216683e-05,3.45262535e-05,0.000378189597,0.0,2.56736813e-18,2.7899999999999996e-33,0.998598815,-0.0529188677,0.0529188677,0.998598815,0.0028326700800000004,0.0022503269,0.0,8.684153871264849e-12,5.031874854414665e-11,0.036001460473219365,0.6794664081718326,0.9332137081799339,5.903636321108655e-10,1.844536955465269e-13,1.215104975834692e-10,2.595278762443855e-26,1.029472685670024,0.8178326497445474
298,1771.0127230303376,15336587.909471136,15336587.909471136,0.07015503207229612,0.07015503207229612,0.0006269267465665622,0.00011053475768297912,0.17216305220351785,1291.0966728768435,9.103811257134413e-06,0.9307734023580584,0.0,-0.012530944826361622,2.986724243506615e-06,0.0,-0.37905731855675895,-0.00019326963633729209,-0.511467096235332,-2.326848279339777,-2.3107941418344944,0.016916445413620484,0.0769286707069416,0.07638146026283077,124.86136699999999,535.708891,4.97652636e-11,8.70726949e-12,5.41839194e-19,3916.46414,3916.46414,1771.0127,849.7432759999999,1771.0127,5.54786868e-07,-1.0,1.0,5.54786868e-07,1.15627227e-06,-1.0,1.0,1.15627227e-06,244.874425,0.12300000000000001,6.217e-14,1.08e-26,6.417e-14,8.26e-27,8.67819536e-08,5.62831192e-08,2.50913e-05,0.0,1.01430539e-19,1.98e-26,0.999999733,-0.00073033048,0.00073033048,0.999999733,0.0028238724,0.0,4.336808689942018e-19,8.704802162997702e-12,4.9765263796617373e-11,0.00048067151860999057,0.658156008827754,0.9385222771775307,3.656178368536276e-14,3.499531648443098e-27,7.266515740528458e-10,1.5923898903552997e-25,1.0262753591189326,0.0
299,1381.0402017350846,2892946.840287606,2892946.840287606,0.0004035300062307364,0.0004035300062307364,0.0004036133629975312,0.10499928527741986,0.004001363820276439,24912.909589759867,-2.471245186468647e-06,0.013576712039560148,0.0,-0.0007037346809627687,-2.951669077018782e-06,0.0,-0.0011974480146864995,9.76792388385466e-05,-0.3856035363141703,-1.7761286325969332,-1.5379177487464706,0.2150510420068794,1.0335823927520682,0.9180884272818544,124.85210900000001,1575.90014,5.05344074e-11,8.854252929999999e-12,2.0228068799999998e-19,1700.8700399999998,1700.8700399999998,1381.0402,239.168548,1381.0402,5.5317185e-08,1.0,-1.0,5.5317185e-08,3.19420162e-07,1.0,-1.0,3.19420162e-07,244.87442400000003,0.115,3.0470000000000005e-17,9.934e-29,3.1380000000000004e-17,7.595999999999999e-29,3.23111682e-07,1.66854381e-07,4.127483770000001e-05,0.0,2.5135107499999997e-24,2.22e-26,0.999999502,-0.000997724866,0.000997724866,0.999999502,0.0028254937100000003,0.0,4.336808689942018e-19,8.854172886662372e-12,5.053441631263533e-11,9.578343345087256e-06,0.00960018036849772,0.9358834353019015,1.3154681858270687e-17,1.4286453543177166e-29,2.0570707996779923e-10,4.3546291676765746e-26,1.026864589178511,0.0
