,MDF,MS12,MS22,LamS1H,LamS2H,LamSPH,LamS,LamSP,vS,YRD,YRC,mh1,mh2,mv3,mv2,mv1,mS1,mS2,mCha,mChi1,mChi2,XV11,XV12,XV21,XV22,XU11,XU12,XU21,XU22,vevSM,Omega,PSI,PSD,NSI,NSD,T,S,U,mueg,taumug,sv,ZH11,ZH12,ZH21,ZH22,BRh1gg,BRh2gg,BRx1x1u1U1,BRx1x1u2U2,BRx1x1u3U3,BRx1x1d1D1,BRx1x1d2D2,BRx1x1d3D3,BRx1x1e1E1,BRx1x1e2E2,BRx1x1e3E3,BRxx2d1U1,BRxx2d2U2,BRxx2d3U3,BRxx2e1Nu1,BRxx2e2Nu2,BRxx2e3Nu3,BRx1x1h1h1,BRx1x1h2h2,BRx1x1h1h2,BRx1x1gg,BRx1x1ww,BRx1x1ZZ,BRxxww,BRx2x2ww,Xf,vsigmaeff
105,856.3180561727503,2393212153.0336146,2393212153.0336146,0.0003834697770652707,0.0003834697770652707,0.009730431006227764,0.056267171741567465,0.08452855813097708,2312.4236090426784,3.3703307551007454e-05,0.1919176960452555,124.583106,672.361032,5.0448472e-11,9.00857514e-12,2.01294535e-19,48920.4682,48920.4682,856.31806,313.810467,856.31806,2.88488813e-06,-1.0,1.0,2.88488813e-06,7.87220971e-06,-1.0,1.0,7.87220971e-06,244.874413,0.118,9.033e-13,2.924e-23,9.308e-13,2.236e-23,3.11199915e-05,1.89907234e-05,0.000106895263,0.0,2.40035106e-22,2.49e-34,0.999920333,-0.012622491,0.012622491,0.999920333,0.00283049445,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,43.0,21.0,0.0,0.0,27.1,7.567e-26
106,126.8535307160545,2166825.185542968,2166825.185542968,0.0012857821954402773,0.0012857821954402773,0.0007986030990154585,0.4019951964354796,0.5909184081406093,333.6668653165257,0.0003770000027456972,0.498391274433019,124.861608,256.493951,5.06372081e-11,8.44813058e-12,1.66212803e-19,1472.02709,1472.02709,126.85353,117.589382,126.853649,0.00338962807,-0.999994255,0.999994255,0.00338962807,0.00365667613,-0.999993314,0.999993314,0.00365667613,244.874425,0.122,1.37e-13,3.562e-14,7.244e-13,2.724e-14,1.16235433e-07,1.10639541e-07,0.00542464413,0.0,8.64097005e-18,2.96e-34,0.999999155,-0.00129985581,0.00129985581,0.999999155,0.00284032994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.8,7.89e-26
107,698.2282172659386,42678159.9791036,42678159.9791036,0.014678568912215547,0.014678568912215547,0.0007972723988436938,0.13377528442604605,0.08463717883846736,1278.4125025922765,-7.847447928269153e-05,0.7711668220848502,124.859915,371.922451,4.99040846e-11,8.71962856e-12,1.69987714e-19,6532.88605,6532.88605,698.22822,697.114828,698.228261,0.00609710732,0.999981412,-0.999981412,0.00609710732,0.00610684528,0.999981353,-0.999981353,0.00610684528,244.874425,0.12,1.06e-12,1.44e-16,7.041e-12,1.101e-16,4.69838653e-07,3.43156925e-07,0.000161869057,0.0,4.65702299e-14,1.04e-32,0.999997932,-0.00203352258,0.00203352258,0.999997932,0.00282968006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,27.3,2.362e-26
108,881.2496999574868,444767826.0637533,444767826.0637533,0.023035925641338502,0.023035925641338502,0.0012130546897417026,0.0006648180395400424,0.2244780382284608,422.55532048890376,9.841548139627916e-06,1.3717252461169347,124.859371,200.204571,4.92451574e-11,8.59362647e-12,1.10555526e-19,21089.5358,21089.5358,881.2497,409.860149,881.2497,1.14758377e-06,-1.0,1.0,1.14758377e-06,2.46744617e-06,-1.0,1.0,2.46744617e-06,244.874425,0.115,2.948e-12,2.316e-25,3.039e-12,1.771e-25,1.11732611e-06,1.0599704e-06,0.000101455853,0.0,5.05747952e-23,3.01e-31,0.999986867,-0.005124939,0.005124939,0.999986867,0.00282823324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,3.949e-26
109,990.4688735239513,1009851.0553594757,1009851.0553594757,0.008372284233409641,0.008372284233409641,0.0045444373922538675,1.1671087895104204,0.4928752724041893,315.5346878241093,0.010775872010029728,1.0684823928766782,124.847201,221.52968,4.94168289e-11,9.01343409e-12,3.65305796e-19,1005.03837,1005.03837,990.46887,238.395838,990.470736,0.000481298566,-0.999999884,0.999999884,0.000481298566,0.00199966262,-0.999998001,0.999998001,0.00199966262,244.874424,0.119,9.999e-12,1.439e-13,8.997e-12,1.1e-13,5.81468396e-06,5.50493055e-06,8.00946726e-05,0.0,6.83816033e-29,2.77e-31,0.999945023,-0.0104857107,0.0104857107,0.999945023,0.00282760387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.727e-26
110,1788.6562125065645,5286834.832756273,5286834.832756273,0.0015620166279323498,0.0015620166279323498,0.0007208690029919878,0.12525495468657274,0.01914799937717793,5896.363270333395,-0.0005599754945368651,0.09657097465268813,124.855274,815.917928,5.09194564e-11,9.00508666e-12,3.73048754e-19,2299.32199,2299.32199,1788.6562,402.639012,1788.6562,1.28541628e-05,1.0,-1.0,1.28541628e-05,5.71024595e-05,0.999999998,-0.999999998,5.71024595e-05,244.874425,0.115,3.651e-15,9.749e-20,3.744e-15,7.454e-20,5.73285486e-07,3.34023768e-07,2.45902327e-05,0.0,3.384046e-24,1.34e-31,0.999998718,-0.00160096636,0.00160096636,0.999998718,0.00282385922,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,45.0,22.0,0.0,0.0,26.5,2.091e-26
111,145.94466620236636,827142032.1098874,827142032.1098874,0.00022004613851029628,0.00022004613851029628,0.0006785060643560525,0.005403447554896302,1.3603374771599572,1754.2705357677216,0.0012359743910442358,0.10975907883159576,124.861866,2046.06721,4.96255196e-11,8.64915447e-12,1.37409815e-19,28760.0771,28760.0771,145.94467,136.150243,145.94588,0.0105451872,-0.999944398,0.999944398,0.0105451872,0.0113037908,-0.99993611,0.99993611,0.0113037908,244.874425,0.122,2.428e-12,2.77e-12,1.045e-10,2.118e-12,1.78512379e-09,1.0017063e-07,0.00399085941,0.0,2.05947506e-20,1.93e-32,0.999999998,-6.98834438e-05,6.98834438e-05,0.999999998,0.00283944897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,8.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.9,7.515e-26
112,2575.2953134431064,96748511.68949763,96748511.68949763,0.025734016568690253,0.025734016568690253,0.00027326590865420935,0.038959248527986434,0.4570690458015661,435.25113699870315,0.007706952725831062,1.4142857484313809,124.861899,294.259745,4.9952854e-11,8.41664398e-12,5.12294239e-19,9836.12137,9836.12137,2575.2953,435.273282,2575.29566,9.01584228e-05,-0.999999996,0.999999996,9.01584228e-05,0.000533422501,-0.999999858,0.999999858,0.000533422501,244.874425,0.118,3.68e-14,7.776e-16,3.249e-14,5.946e-16,1.42388122e-08,3.05785825e-08,1.18635267e-05,0.0,3.21477647e-25,2.94e-31,0.999999916,-0.000410223812,0.000410223812,0.999999916,0.0028215416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,3.812e-26
113,312.01485756457606,2597317.95037216,2597317.95037216,0.010051087916786652,0.010051087916786652,0.00027440237556179047,0.5827784040679888,0.008676167683076495,2281.278902342136,3.534695720681641e-06,0.0633629777658374,124.858764,212.493757,4.94373224e-11,8.91022181e-12,1.84021217e-19,1611.71317,1611.71317,312.01486,102.211313,312.01486,7.19828548e-07,-1.0,1.0,7.19828548e-07,2.19738107e-06,-1.0,1.0,2.19738107e-06,244.874425,0.124,8.296e-15,1.865e-25,8.533e-15,1.426e-25,1.30551586e-06,1.2038311e-06,0.000821352672,0.0,1.27116889e-19,2.71e-30,0.999986557,-0.00518506267,0.00518506267,0.999986557,0.00283471955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,28.0,0.0,0.0,24.9,4.229e-26
114,750.0991877986618,196799106.5113181,196799106.5113181,0.02235925092756633,0.02235925092756633,0.00028157940745022006,0.00022796595646766587,0.08534454959380205,470.8540250481771,-1.3361758894545296e-06,1.4751222050781787,124.86068,137.555456,5.08005187e-11,8.8365427e-12,3.25836861e-19,14028.5345,14028.5345,750.09919,491.1332,750.09919,3.53504972e-07,1.0,-1.0,3.53504972e-07,5.39901993e-07,1.0,-1.0,5.39901993e-07,244.874425,0.12,1.007e-12,2.824e-28,1.039e-12,2.159e-28,9.07176591e-07,1.04310264e-06,0.000140162427,0.0,7.34782257e-20,2.9e-31,0.999952505,-0.009746208,0.009746208,0.999952505,0.00282922693,0.00237392674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,3.791e-26
115,405.89328092839514,31746068.70753607,31746068.70753607,0.00027253979573687903,0.00027253979573687903,0.00023596484926109894,1.1445406040036947,2.8002503727946344,124.80745424442108,-0.004319629874573076,2.212635917856318,124.86194,208.852151,4.9396657e-11,8.45625958e-12,2.06424425e-19,5634.36573,5634.36573,405.89328,195.269542,405.894177,0.00115347663,0.999999335,-0.999999335,0.00115347663,0.00239765202,0.999997126,-0.999997126,0.00239765202,244.874425,0.123,3.979e-14,1.976e-13,2.19e-14,1.511e-13,3.074706e-09,2.09437146e-07,0.000482117282,0.0,1.08117998e-25,6.69e-35,0.999999967,-0.000257293045,0.000257293045,0.999999967,0.00283304889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,8.211e-26
116,2698.194385946971,47705242.99321474,47705242.99321474,0.002667378395258877,0.002667378395258877,0.0010110204539460332,0.00042505995556758777,1.0694650286796836,404.51349351801116,0.000308329993379382,1.4967857231630215,124.861695,418.327462,5.09897989e-11,8.9888271e-12,2.40756647e-19,6906.90401,6906.90401,2698.1944,428.131948,2698.1944,3.2206959e-06,-1.0,1.0,3.2206959e-06,2.02976295e-05,-1.0,1.0,2.02976295e-05,244.874425,0.122,1.168e-13,1.641e-21,1.204e-13,1.255e-21,5.08972366e-08,3.57058507e-08,1.08062669e-05,0.0,6.42450817e-23,2.33e-31,0.999999803,-0.000628243416,0.000628243416,0.999999803,0.00282125372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,3.862e-26
117,693.588599863633,106447907.74699064,106447907.74699064,0.005985808744183414,0.005985808744183414,0.002546594949125347,0.005371531407007186,1.1671934684233034,158.9878656021986,-1.2191469700444235e-05,-0.7366841049703494,124.859118,171.767352,4.71227353e-11,8.18004477e-12,2.66662721e-19,10317.3683,10317.3683,693.5886,82.8190586,693.5886,3.68678332e-07,-1.0,-1.0,-3.68678332e-07,3.08758747e-06,1.0,-1.0,3.08758747e-06,244.874425,0.118,1.109e-12,8.825e-25,1.141e-12,6.748e-25,1.42028014e-06,1.45357797e-06,0.000164000468,0.0,2.11794011e-16,1.64e-32,0.999974613,-0.00712556527,0.00712556527,0.999974613,0.00282972821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,24.6,4.138e-26
118,156.21122383181083,83892178.53593592,83892178.53593592,0.0002360866562474543,0.0002360866562474543,0.00039954959301505126,0.0012087110221536046,0.1993617006965684,8119.75791347479,-0.00023198793242099947,0.0254537917458667,124.861755,3625.46691,5.04605665e-11,8.78147375e-12,2.45102394e-19,9159.26777,9159.26777,156.21122,146.143821,156.211261,0.00192858537,0.99999814,-0.99999814,0.00192858537,0.00206143969,0.999997875,-0.999997875,0.00206143969,244.874425,0.124,2.759e-15,2.836e-15,1.159e-13,2.168e-15,1.67210267e-09,3.83518544e-09,0.00344808603,0.0,6.15501227e-14,1.83e-35,0.999999998,-6.05124509e-05,6.05124509e-05,0.999999998,0.00283902398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,9.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.9,7.308e-26
119,773.056980965016,183653804.7083596,183653804.7083596,0.0001690516371661042,0.0001690516371661042,0.00012697671300439652,0.00017647380495642383,0.07275218385245362,464.73503212237495,-0.0002479055925088083,1.4287569656755539,124.855209,125.357892,5.07528486e-11,8.71160971e-12,4.840009e-19,13551.893,13551.893,773.05698,469.514254,773.056982,5.34345806e-05,0.999999999,-0.999999999,5.34345806e-05,8.79802373e-05,0.999999996,-0.999999996,8.79802373e-05,244.874425,0.123,2.726e-13,2.43e-19,2.806e-13,1.858e-19,0.0014027771,0.00169664114,6.15047871e-05,0.0,8.67114607e-16,2.78e-31,0.993288546,-0.115662722,0.115662722,0.993288546,0.00282908383,0.00282438327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,0.0,0.0,0.0,0.0,0.0,26.9,3.657e-26
120,2260.910422925258,36822710.76836471,36822710.76836471,0.0019172831224492984,0.0019172831224492984,0.004003251178450179,0.00011448307627366502,0.028320572665101244,2477.674445292392,0.2313004933959187,0.11087253927792112,124.712626,417.005508,4.95142856e-11,8.70802951e-12,2.72235871e-19,6068.1767,6068.1767,2260.9104,194.215818,2261.26774,0.00153274638,-0.999998825,0.999998825,0.00153274638,0.0178430484,-0.9998408,0.9998408,0.0178430484,244.874418,0.122,8.257e-12,1.011e-09,1.679e-10,7.731e-10,2.05614913e-05,4.42506805e-05,1.46212076e-05,0.0,2.13837409e-28,4.11e-31,0.999882317,-0.0153412233,0.0153412233,0.999882317,0.00282347844,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,42.0,20.0,0.0,0.0,26.8,7.067e-26
121,2993.010435017735,4506726.45026558,4506726.45026558,0.033217608410427486,0.033217608410427486,0.0075200705350737685,0.006645764227879844,0.07094532231041696,765.5279813064128,4.4378449290133915e-06,2.2624268000869656,124.556226,204.089581,5.01520891e-11,8.66854545e-12,3.47153175e-19,2123.13976,2123.13976,2993.0104,1224.67431,2993.0104,1.26177586e-07,-1.0,1.0,1.26177586e-07,3.08368375e-07,-1.0,1.0,3.08368375e-07,244.874412,0.119,8.639e-10,6.397e-29,8.923e-10,4.891e-29,0.000130211242,0.000122539975,3.59547266e-06,0.0,3.89273728e-22,2.43e-27,0.998540333,-0.0540111443,0.0540111443,0.998540333,0.00282278368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,3.601e-26
122,1608.9103758757635,2133061.117117479,2133061.117117479,0.001716294466211959,0.001716294466211959,0.0008638761833160317,0.00033258311505957744,0.04766302162406387,735.860313565212,-0.03389903058969283,2.6890512355103446,124.852453,160.659389,4.99030927e-11,9.0013566e-12,3.61078917e-19,1460.51791,1460.51791,1608.9104,1399.16069,1608.95433,0.0130150309,0.999915301,-0.999915301,0.0130150309,0.0149661284,0.999888001,-0.999888001,0.0149661284,244.874424,0.124,7.915e-11,3.042e-11,1.105e-10,2.326e-11,5.11014493e-06,6.05559793e-06,3.0177261e-05,0.0,4.44575879e-14,4.19e-31,0.999884044,-0.0152282282,0.0152282282,0.999884044,0.00282454047,0.000395019858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,2.797e-26
123,1846.5978540689573,2983915.5553898043,2983915.5553898043,0.0672025809859298,0.0672025809859298,0.00021648070015326565,0.005243635588656207,0.10507313339832218,458.7119025502519,-3.646307991376556e-05,1.4167090319496054,124.861584,148.691702,5.07386114e-11,8.96212001e-12,3.97024463e-19,1727.98451,1727.98451,1846.5979,459.521316,1846.5979,9.06995742e-07,1.0,-1.0,9.06995742e-07,3.64478507e-06,1.0,-1.0,3.64478507e-06,244.874425,0.123,3.84e-13,1.581e-24,3.96e-13,1.209e-24,2.16341958e-07,2.38622769e-07,2.30700076e-05,0.0,4.24577873e-17,2.79e-31,0.999993043,-0.00373024631,0.00373024631,0.999993043,0.00282361083,0.00156791417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,3.678e-26
124,943.6890278762427,32993046.85480072,32993046.85480072,0.030732537273142218,0.030732537273142218,0.004698115545335008,0.00012699727321779832,0.2173846576872137,537.2017213975298,4.671385420083277e-05,2.408538927659769,124.829504,250.483936,4.91439629e-11,8.63272901e-12,2.79617469e-19,5744.03764,5744.03764,943.68903,914.905127,943.689031,0.000138329859,-0.99999999,0.99999999,0.000138329859,0.000142681866,-0.99999999,0.99999999,0.000142681866,244.874424,0.118,8.413e-11,1.526e-20,8.682e-11,1.167e-20,1.13648234e-05,9.72404803e-06,8.80876705e-05,0.0,2.29006448e-29,5.91e-31,0.999914113,-0.0131059916,0.0131059916,0.999914113,0.00282804792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,2.818e-26
125,1866.2645572091888,18172551.056437265,18172551.056437265,0.041400974422935916,0.041400974422935916,0.00010248096957628876,0.6116092973971125,0.22557603683373484,268.65367142428164,-2.624831488433363e-05,0.8414583075360436,124.861683,127.596905,4.94760243e-11,8.52770241e-12,2.20467743e-19,4263.0731,4263.0731,1866.2646,159.849169,1866.2646,2.10131735e-07,1.0,-1.0,2.10131735e-07,2.45332159e-06,1.0,-1.0,2.45332159e-06,244.874425,0.122,2.132e-14,3.606e-25,2.194e-14,2.757e-25,0.000123131475,0.00014748257,1.64527914e-05,0.0,5.65243747e-21,2.69e-31,0.999952333,-0.00976376884,0.00976376884,0.999952333,0.00282354418,0.00278449321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,3.488e-26
126,1004.8012095668147,2176106.581824029,2176106.581824029,0.02715159683212726,0.02715159683212726,0.0007590876277504912,0.6206888224104538,0.219589199373849,319.95327854245085,-0.002069044359147757,1.0000373611663766,124.859891,149.932925,4.98857032e-11,8.69292185e-12,3.33194085e-19,1475.43914,1475.43914,1004.8012,226.24958,1004.80127,8.45712233e-05,0.999999996,-0.999999996,8.45712233e-05,0.000375590826,0.999999929,-0.999999929,0.000375590826,244.874425,0.123,1.183e-12,1.818e-16,1.202e-12,1.39e-16,1.20908788e-06,1.33664547e-06,7.79810318e-05,0.0,8.41863006e-22,2.73e-31,0.999962741,-0.00863228607,0.00863228607,0.999962741,0.00282741151,0.00146090142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.566e-26
127,552.2939548278695,16172903.735041115,16172903.735041115,0.0002155876526483493,0.0002155876526483493,0.003984227695791885,0.011362050263604527,0.5018155852959383,453.7141316238504,0.004413995074655095,1.596134691528219,124.853001,321.409771,4.95290243e-11,8.40727645e-12,4.80417528e-19,4021.55573,4021.55573,552.29395,512.075365,552.297718,0.00914226723,-0.999958209,0.999958209,0.00914226723,0.00986030422,-0.999951386,0.999951386,0.00986030422,244.874425,0.121,1.522e-11,1.896e-12,2.514e-11,1.45e-12,2.4273203e-06,1.96151352e-06,0.000259165255,0.0,1.12757248e-14,3.48e-31,0.999987266,-0.0050465752,0.0050465752,0.999987266,0.00283120015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,3.176e-26
128,2695.252202031464,10768119.487922473,10768119.487922473,0.0002277016864627312,0.0002277016864627312,0.0004789630004819408,0.6253530063362275,0.09344952974801828,495.7662891993766,-0.001366672470552496,1.5645703547688368,124.860112,151.554866,4.91949881e-11,8.7788313e-12,2.73957643e-19,3281.48226,3281.48226,2695.2522,548.475337,2695.25221,1.86388329e-05,1.0,-1.0,1.86388329e-05,9.15927334e-05,0.999999996,-0.999999996,9.15927334e-05,244.874425,0.118,2.444e-12,6.588e-19,2.52e-12,5.037e-19,1.06254722e-06,1.1607823e-06,1.07819919e-05,0.0,1.70773408e-14,2.93e-31,0.999968949,-0.00788040194,0.00788040194,0.999968949,0.00282127291,0.00131904363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,3.833e-26
129,2250.599661232576,3513207.33856202,3513207.33856202,0.018536198284063842,0.018536198284063842,0.0012768812253277015,0.00048279211274668407,0.09964352807193842,651.5221082450263,-0.07077703882404236,2.0753039858035707,124.855724,205.665613,4.9666781e-11,8.91030022e-12,1.18013538e-19,1874.50341,1874.50341,2250.5997,956.066338,2250.64041,0.00282248915,0.999996017,-0.999996017,0.00282248915,0.00664419716,0.999977927,-0.999977927,0.00664419716,244.874424,0.116,1.825e-11,1.335e-11,3.068e-12,1.021e-11,2.57384943e-06,4.32736882e-06,1.5431055e-05,0.0,1.04204656e-25,3.42e-31,0.999970912,-0.00762731541,0.00762731541,0.999970912,0.00282242742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,3.916e-26
130,872.7113455112581,31089874.85658925,31089874.85658925,0.0041669843293065546,0.0041669843293065546,0.0014983911315182249,0.0406535618211953,0.5145245367352316,406.6305760663031,0.0006274321679195389,1.3051615000647143,124.860664,291.678152,5.04897592e-11,8.52733865e-12,3.22474958e-19,5575.84074,5575.84074,872.71135,375.274702,872.711358,6.5674532e-05,-0.999999998,0.999999998,6.5674532e-05,0.00015272788,-0.999999988,0.999999988,0.00015272788,244.874425,0.123,8.439e-13,3.676e-18,8.674e-13,2.811e-18,3.85512074e-07,3.10136343e-07,0.000103488284,0.0,1.17536293e-24,2.83e-31,0.999997695,-0.00214720048,0.00214720048,0.999997695,0.00282828334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,3.639e-26
131,664.1534254709892,2987365.8671598593,2987365.8671598593,0.007295816899535894,0.007295816899535894,0.0028472045292062234,0.0014778459644857458,0.08033306733165031,510.2817646030673,-5.94001409299249e-05,1.6199778352574763,124.767185,144.711365,4.97378278e-11,8.56564901e-12,3.59754034e-19,1728.46309,1728.46309,664.15343,584.526372,664.15343,6.04655838e-05,0.999999998,-0.999999998,6.04655838e-05,6.87025032e-05,0.999999998,-0.999999998,6.87025032e-05,244.874421,0.122,1.177e-10,1.153e-20,1.214e-10,8.819e-21,5.90999413e-05,6.61591623e-05,0.000176183947,0.0,5.56152653e-15,2.98e-31,0.997796932,-0.0663421549,0.0663421549,0.997796932,0.00283073755,0.00188380676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,3.482e-26
132,269.5093786964933,19220649.66017831,19220649.66017831,0.003408777229263576,0.003408777229263576,0.006333923769270874,0.0001833011772342121,0.05333173201693679,73206.02643983571,0.00043419360012231706,0.0049944285831937,124.681174,16905.9551,4.97843792e-11,8.89675974e-12,1.72367526e-19,4384.14783,4384.14783,269.50938,258.53386,269.509511,0.00335376041,-0.999994376,0.999994376,0.00335376041,0.00349613736,-0.999993888,0.999993888,0.00349613736,244.874417,0.12,2.374e-14,9.652e-15,1.013e-12,7.38e-15,1.11099197e-07,5.08851419e-08,0.00110716755,0.0,5.28100945e-17,5.04e-35,0.999999921,-0.000397289711,0.000397289711,0.999999921,0.00283707485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,12.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,27.1,5.974e-26
133,1144.5207349734426,261857952.4568964,261857952.4568964,0.0001283827283062136,0.0001283827283062136,0.004180758118211584,0.002828639727822972,1.0103483946818579,376.0696499113697,1.9005183988920262e-05,1.448633041104424,124.857284,378.012041,5.06334439e-11,8.78695076e-12,2.44843841e-19,16182.0256,16182.0256,1144.5207,385.222515,1144.5207,1.09139328e-06,-1.0,1.0,1.09139328e-06,3.24259915e-06,-1.0,1.0,3.24259915e-06,244.874425,0.115,2.448e-12,8.842e-25,2.523e-12,6.761e-25,1.05833566e-06,7.68455234e-07,6.00962224e-05,0.0,3.31522837e-15,3.6e-29,0.999995427,-0.00302431834,0.00302431834,0.999995427,0.00282662173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,4.101e-26
134,2543.268537168937,88890937.84080192,88890937.84080192,0.011757876743389458,0.011757876743389458,0.0036879076448645054,0.001278406737681953,0.3748565903586305,291.1815768191468,1.4042705549921163e-06,-0.9698678179492946,124.84485,178.289448,4.84915179e-11,8.49370781e-12,3.91867316e-19,9428.21778,9428.21778,2543.2685,199.69236,2543.2685,7.55339167e-09,1.0,1.0,-7.55339167e-09,9.61994894e-08,-1.0,1.0,9.61994894e-08,244.874424,0.116,1.101e-11,8.566e-31,1.133e-11,6.55e-31,8.27466323e-06,8.3112615e-06,1.18108476e-05,0.0,5.71462986e-22,2.88e-31,0.999868232,-0.0162332581,0.0162332581,0.999868232,0.00282175277,0.000106290191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.759e-26
