,MDF,MS12,MS22,LamS1H,LamS2H,LamSPH,LamS,LamSP,vS,YRD,YRC,YRA11,YRA12,YRA13,YRA21,YRA22,YRA23,YRB11,YRB12,YRB13,YRB21,YRB22,YRB23,mh1,mh2,mv3,mv2,mv1,mS1,mS2,mCha,mChi1,mChi2,XV11,XV12,XV21,XV22,XU11,XU12,XU21,XU22,vevSM,Omega,PSI,PSD,NSI,NSD,T,S,U,mueg,taumug,sv,ZH11,ZH12,ZH21,ZH22,BRh1gg,BRh2gg
0,2865.057969024472,9000000.0,9000000.0,0.00113121145839522,0.00113121145839522,0.036168304030909385,0.0,0.1,1301.4873689902313,0.1,0.1,0.0,0.12974762548027796,0.00010317341686791728,0.0,0.003581659536217003,0.2021704908021036,-1.1459265154920316e-08,-7.337653898085542e-09,1.4973465874435906e-08,-1.1212277758920216e-08,-5.745343799701209e-08,-4.716823864864517e-08,121.37281599999999,412.60886,5.0803567299999996e-11,8.728752959999999e-12,9.779484409999999e-20,3000.00565,3000.00565,2865.058,92.02737420000001,2865.11038,0.00019432054400000002,-0.999999981,0.999999981,0.00019432054400000002,0.00604971764,-0.9999816999999999,0.9999816999999999,0.00604971764,244.874274,368.0,1.0820000000000001e-11,1.3390000000000007e-11,2.3450000000000002e-12,1.024e-11,0.000713554575,0.0005114669140000001,-9.4515839e-06,0.0,7.445203999999999e-18,1.5199999999999999e-33,0.9972339720000001,-0.0743263372,0.0743263372,0.9972339720000001,0.0028206844300000004,0.0
1,1689.9340987293579,9000000.0,9000000.0,0.02859066341097167,0.02859066341097167,0.001233103532266382,0.0,0.1,27777.641184481326,0.1,0.1,0.0,0.4640367607145605,0.2841449786892075,0.0,0.00017783422360266398,0.0006317530832458579,-1.830573337529161e-10,4.300885340098527e-10,1.0743154068476834e-09,-2.3771055277757028e-07,-1.770648836559128e-06,-1.9500422720833315e-06,124.858295,8784.06141,5.096891810000001e-11,8.48965307e-12,5.0591929e-20,3000.14286,3000.14286,1689.9341,1689.68157,1964.4693899999997,0.999425562,-0.0338902195,0.0338902195,0.999425562,0.99957493,-0.0291540494,0.0291540494,0.99957493,244.874425,0.271,0.00016999999999999999,9.102999999999999e-10,0.007411,6.96e-10,-1.6748109099999998e-07,4.25709449e-06,2.75602131e-05,0.0,6.833401159999997e-13,8.190000000000001e-27,0.9999999940000001,-0.000108726486,0.000108726486,0.9999999940000001,0.0028241883,0.0
2,375.6169522079017,9000000.0,9000000.0,0.0017938161316642172,0.0017938161316642172,0.0005412293103744599,0.0,0.1,4126.806621493844,0.1,0.1,0.0,0.0005050308161613645,0.5839073409641315,0.0,0.6454973963961051,0.5649803489300179,-1.2197774706985309e-09,-1.1507419182175492e-08,-1.4751065291778907e-08,-1.5983475873907392e-09,-1.5760856011683996e-09,1.963196937903953e-09,124.86123700000002,1305.0109,5.03059237e-11,8.95214877e-12,1.5576801500000002e-19,3000.00896,3000.00896,375.61695,291.036562,376.61425099999997,0.08878428349999999,-0.9960508779999999,0.9960508779999999,0.08878428349999999,0.114586571,-0.9934132659999999,0.9934132659999999,0.114586571,244.874425,19.9,1.968e-08,2.796e-07,8.088e-07,2.138e-07,-5.341475839999998e-06,0.00010788327900000001,0.00056395788,0.0,2.03200497e-11,9.54e-29,0.9999999470000001,-0.00032411907200000003,0.00032411907200000003,0.9999999470000001,0.00283353909,0.0
3,1040.2448240648566,9000000.0,9000000.0,0.04311300918427231,0.04311300918427231,0.015431706178165047,0.0,0.1,9292.352007774085,0.1,0.1,0.0,0.22917926773942235,0.000863342004583479,0.0,0.0007621695214319617,0.004503864245988959,-1.010212430014458e-09,5.331135300474544e-10,3.163078294483301e-09,-1.0381682285290127e-07,-5.159420752627865e-07,-4.711484058379946e-07,124.28777600000001,2938.52405,4.99914333e-11,8.66655934e-12,1.7995734799999995e-19,3000.21543,3000.21543,1040.2448,656.917157,1040.4844699999999,0.0174774945,-0.999847257,0.999847257,0.0174774945,0.027676051099999998,-0.999616945,0.999616945,0.027676051099999998,244.8744,947.0,6.127e-11,2.161e-09,2.049e-09,1.653e-09,6.19362536e-06,1.87393228e-05,7.273352950000001e-05,0.0,3.0970120299999997e-18,1.6499999999999998e-30,0.999991702,-0.004073856329999999,0.004073856329999999,0.999991702,0.0028310868199999998,0.0
4,5039.2547186961,9000000.0,9000000.0,0.00014705728261172482,0.00014705728261172482,0.0009667116084804523,0.0,0.1,1442.183446270579,0.1,0.1,0.0,0.006857949764445504,0.0010317571705235641,0.0,0.329356083126045,0.13519242650635438,8.024707503350057e-07,5.4228796177962e-06,5.626169788761088e-06,-2.0830288518231533e-08,-1.1661645904290545e-07,-1.1226063266978963e-07,124.859521,456.059099,4.95927773e-11,8.63593515e-12,4.0218892e-19,3000.00073,3000.00073,5039.2547,101.977164,5039.28446,6.956232090000001e-05,-0.999999998,0.999999998,6.956232090000001e-05,0.00343745834,-0.999994092,0.999994092,0.00343745834,244.87442400000003,173000.0,2.219e-14,1.4e-12,1.861e-13,1.071e-12,3.71191645e-07,1.17592148e-06,3.08706068e-06,0.0,5.947948839999999e-15,1.5699999999999995e-34,0.999998426,-0.00177442018,0.00177442018,0.999998426,0.00281739538,0.0
5,4699.842642375058,9000000.0,9000000.0,0.0010273890988012184,0.0010273890988012184,0.0024622158586231767,0.0,0.1,21877.994146823705,0.1,0.1,0.0,0.0005133009540431883,0.0023758070367567038,0.0,0.0003741023309521492,0.015804684132712698,-2.390131985314545e-07,-2.0052464621104624e-07,3.3319110429901445e-07,2.519516136372844e-08,-2.2797185834181365e-08,-1.0393994502761313e-07,124.847384,6918.42943,5.05244883e-11,8.66167301e-12,2.12176745e-19,3000.00513,3000.00513,4699.8426,1546.9960199999996,4699.87837,0.0013600372199999995,-0.999999075,0.999999075,0.0013600372199999995,0.00413185346,-0.999991464,0.999991464,0.00413185346,244.87442400000003,47200.0,3.405e-14,2.366e-12,5.672e-13,1.809e-12,-1.71313399e-08,9.18698135e-07,3.56128488e-06,0.0,1.8774981e-22,2.4599999999999997e-32,0.999999962,-0.00027567887800000003,0.00027567887800000003,0.999999962,0.0028179204200000003,0.0
6,191.39384661529698,9000000.0,9000000.0,0.016064588311684818,0.016064588311684818,0.0003978991620724257,0.0,0.1,1508.0442306026816,0.1,0.1,0.0,0.02141569063450819,0.004931719791935734,0.0,0.13019299100159284,0.031387960107460366,2.2783804681788266e-05,0.00012631170536964772,0.00012146152788441372,-3.780450129157653e-06,-2.0802259117453448e-05,-1.9943999287917898e-05,124.861539,476.88555499999995,5.08001104e-11,8.7948421e-12,5.06990125e-19,3000.08027,3000.08027,191.39385,106.01083200000001,192.520423,0.0716790093,-0.997427752,0.997427752,0.0716790093,0.129410564,-0.991591098,0.991591098,0.129410564,244.874425,6.72,2.092e-08,1.3530000000000002e-06,8.687999999999999e-07,1.035e-06,-2.6816517600000003e-05,0.00047264799299999997,0.0022470716,0.0,3.14256332e-15,3.17e-28,0.999999759,-0.000693656295,0.000693656295,0.999999759,0.0028377536499999997,0.0
7,595.6241439278742,9000000.0,9000000.0,0.0019980178941443848,0.0019980178941443848,0.002084003643199729,0.0,0.1,467.2770134005523,0.1,0.1,0.0,0.0006301589490313398,0.6539511451792428,0.0,0.00013450661866710277,0.00013564956971774079,-4.8616934279168624e-09,-6.039241838232143e-08,-7.635104264761987e-08,-4.436497194102524e-05,-3.983790589367006e-05,5.1870872644891714e-05,124.825528,147.796731,5.03901748e-11,8.52502101e-12,2.93568977e-19,3000.0099800000003,3000.0099800000003,595.62414,33.0274783,595.876546,0.00161626321,-0.9999986940000001,0.9999986940000001,0.00161626321,0.0291480135,-0.999575106,0.999575106,0.0291480135,244.874423,372.0,3.5450000000000004e-11,6.933e-09,1.237e-09,5.301e-09,1.6893852600000003e-05,8.64159052e-05,0.000221894463,0.0,2.0784511e-17,3.3e-30,0.999273725,-0.038105423,0.038105423,0.999273725,0.0028134199300000003,0.0
8,7412.883480772713,9000000.0,9000000.0,0.0035492017384723853,0.0035492017384723853,0.002933866723570576,0.0,0.1,10272.343236931438,0.1,0.1,0.0,0.0023954915777634404,0.027091020122459945,0.0,0.4330187297333416,0.021638831619546644,-1.2401609988714441e-08,-6.301767251434754e-08,-5.702314969734901e-08,-4.861767723379158e-10,-7.418644507104123e-11,9.152720752358884e-10,124.841246,3248.40087,4.9929837299999996e-11,8.58657457e-12,1.81335164e-19,3000.01774,3000.01774,7412.8835,726.362339,7412.903920000001,0.00023109798,-0.999999973,0.999999973,0.00023109798,0.0023584681,-0.999997219,0.999997219,0.0023584681,244.87442400000003,336000.0,5.321e-15,3.094e-13,4.197e-14,2.366e-13,1.8416490700000002e-07,5.01105531e-07,1.42953699e-06,0.0,7.75768671e-17,1.1e-33,0.999999755,-0.0007004160799999999,0.0007004160799999999,0.999999755,0.00281514188,0.0
9,356.9809177122133,9000000.0,9000000.0,0.0018188346614774766,0.0018188346614774766,0.0007547496354540776,0.0,0.1,3480.220768121841,0.1,0.1,0.0,0.15131402515011527,0.08719162817122214,0.0,0.0007657947482296776,0.0006919084799374798,1.715096599441981e-08,1.554057470803448e-07,2.0259280671773702e-07,-4.957022510489621e-06,-3.2290116921399596e-05,-3.80776886859531e-05,124.860561,1100.54261,4.91047821e-11,8.90919128e-12,3.24088587e-19,3000.00909,3000.00909,356.98092,245.541184,357.777033,0.0630532145,-0.9980101659999999,0.9980101659999999,0.0630532145,0.0916701391,-0.9957894279999999,0.9957894279999999,0.0916701391,244.874425,32.2,6.901e-09,1.9890000000000001e-07,2.7989999999999996e-07,1.5210000000000002e-07,-6.51839879e-06,0.00012597556999999998,0.000625166223,0.0,2.7022836200000002e-14,6.310000000000001e-29,0.999999855,-0.000537979707,0.000537979707,0.999999855,0.00283386278,0.0
10,4787.458232907387,9000000.0,9000000.0,0.00918636405619304,0.00918636405619304,0.0021064872521899037,0.0,0.1,19365.60793351049,0.1,0.1,0.0,0.012589615599211124,0.0005971017274491946,0.0,0.0013660938038105527,0.03974938751399786,-9.01699881863821e-09,-6.972725668319719e-09,1.4511766780709881e-08,-4.610529511753578e-09,-2.3517308970179038e-08,-2.2625363271980422e-08,124.85128700000001,6123.9431700000005,5.03180824e-11,8.75421654e-12,3.6408309999999995e-19,3000.0459,3000.0459,4787.4582,1369.3455199999999,4787.4923,0.0011266692,-0.999999365,0.999999365,0.0011266692,0.00393902169,-0.999992242,0.999992242,0.00393902169,244.87442400000003,59100.0,2.642e-14,2.072e-12,4.479e-13,1.584e-12,-2.2328455000000003e-08,9.041446450000001e-07,3.43214132e-06,0.0,1.33574098e-20,1.8799999999999998e-32,0.999999964,-0.000266472055,0.000266472055,0.999999964,0.0028177760999999997,0.0
11,2047.442422507376,9000000.0,9000000.0,0.05506748282007645,0.05506748282007645,0.00010480261471339624,0.0,0.1,20084.665544450214,0.1,0.1,0.0,0.04046870276066845,0.05297043268551943,0.0,0.924729224471428,0.05825435803145984,-4.166379628929766e-09,-2.0927979121265876e-08,-1.8747771724226107e-08,3.2850428803968487e-11,7.803116240519873e-10,1.0097091269853186e-09,124.861921,6351.32906,4.91529083e-11,8.78067723e-12,4.1705753299999996e-19,3000.27516,3000.27516,2047.4424,1420.10249,2047.5834899999998,0.011302264,-0.999936127,0.999936127,0.011302264,0.0162951157,-0.9998672259999999,0.9998672259999999,0.0162951157,244.874425,3670.0,8.954000000000001e-12,1.9380000000000002e-10,2.725e-10,1.482e-10,-1.9961636499999998e-07,3.82111131e-06,1.87725645e-05,0.0,8.761554039999999e-14,3.61e-31,1.0,-1.27825881e-05,1.27825881e-05,1.0,0.0028229664000000002,0.0
12,2596.639909917716,9000000.0,9000000.0,0.07933222594710243,0.07933222594710243,0.0024429516044183696,0.0,0.1,700.8050330355376,0.1,0.1,0.0,0.26915625246686703,0.5002853999221691,0.0,0.01949844843154372,0.00011213422596002571,-7.81879663049947e-09,-4.0947176413076964e-08,-3.6806055762412906e-08,-3.5886329444236994e-08,4.511600376075536e-07,6.658883006696153e-07,124.840953,221.625836,4.9939874100000006e-11,8.49924785e-12,2.9306205999999997e-19,3000.39639,3000.39639,2596.6399,49.5532968,2596.69765,0.000127299313,-0.999999992,0.999999992,0.000127299313,0.00667060512,-0.999977751,0.999977751,0.00667060512,244.87442400000003,922.0,4.335e-13,1.948e-11,2.265e-12,1.489e-11,8.00691992e-06,1.0775923499999999e-05,1.13558919e-05,0.0,3.10461727e-13,1.3899999999999999e-31,0.9999218320000001,-0.012503175,0.012503175,0.9999218320000001,0.00282100016,0.0
13,967.079738301946,9000000.0,9000000.0,0.00011101891587802736,0.00011101891587802736,0.0114322277817589,0.0,0.1,131.15564277405895,0.1,0.1,0.0,0.027160367826796216,0.00017557637505616743,0.0,0.00017729384056863818,0.15730131563705327,-6.295135848021198e-07,-5.867884241980739e-07,7.527381961557933e-07,-1.656774189633604e-07,-8.16881456058282e-07,-7.887037092224857e-07,41.3578001,124.898657,4.98142994e-11,8.56965989e-12,2.80513251e-19,3000.00055,3000.00055,967.07974,9.27261798,967.2347480000001,0.00017165994600000002,-0.999999985,0.999999985,0.00017165994600000002,0.0179031268,-0.9998397259999999,0.9998397259999999,0.0179031268,244.870154,44800.0,1.256e-10,8.657000000000001e-10,9.792e-12,6.62e-10,0.0500406863,0.11206470699999999,-0.00241711787,0.0,8.81080433e-20,8.85e-33,0.0264440614,-0.999650295,-0.999650295,-0.0264440614,0.0,0.00227932525
14,2229.0005642962296,9000000.0,9000000.0,0.015777490793399226,0.015777490793399226,0.0012865007871705571,0.0,0.1,5627.802605723418,0.1,0.1,0.0,0.01298087896466548,0.00037806924414357566,0.0,0.19126429940748516,0.1960956828758208,1.2496749280951343e-08,1.8455461733461614e-07,2.3238854614908441e-07,-2.886967493357727e-09,-1.415625486212261e-08,-1.3620284853914251e-08,124.85795300000001,1779.66772,5.04691316e-11,8.63279808e-12,2.8828387100000005e-19,3000.0788399999997,3000.0788399999997,2229.0006,397.933337,2229.0700699999998,0.0014324231299999999,-0.999998974,0.999998974,0.0014324231299999999,0.00802363542,-0.99996781,0.99996781,0.00802363542,244.874425,24300.0,2.626e-13,3.952000000000001e-11,7.706000000000001e-12,3.022e-11,-2.0944629500000002e-07,4.35243413e-06,1.58369801e-05,0.0,3.3273192400000006e-14,4.41e-32,0.999999842,-0.000562545305,0.000562545305,0.999999842,0.00282246979,0.0
